char,deltaup,deltadown,downtime,uptime,char_index,user
w,0.2760806083679199,0.10847258567810059,0.16760802268981934,0.2760806083679199,1,rahil
o,0.24370455741882324,0.0884251594543457,0.3228874206542969,0.4113125801086426,2,rahil
r,0.15447783470153809,0.08241987228393555,0.3949453830718994,0.47736525535583496,3,rahil
d,0.3408849239349365,0.21724534034729004,0.5185849666595459,0.7358303070068359,4,rahil
s,0.24678707122802734,0.15114760398864746,0.6142244338989258,0.7653720378875732,5,rahil
a,0.21387100219726562,0.10484504699707031,0.7232503890991211,0.8280954360961914,6,rahil
l,0.18349385261535645,0.05506443977355957,0.851679801940918,0.9067442417144775,7,rahil
l,0.20443224906921387,0.05614495277404785,0.999967098236084,1.0561120510101318,8,rahil
l,0.20641374588012695,0.06862330436706543,1.1377575397491455,1.206380844116211,9,rahil
o,0.24973487854003906,0.07575106620788574,1.3117413520812988,1.3874924182891846,10,rahil
w,0.1988985538482666,0.12915754318237305,1.3814823627471924,1.5106399059295654,11,rahil
e,0.1757798194885254,0.0803523063659668,1.476909875869751,1.5572621822357178,12,rahil
r,0.23956656455993652,0.06200003623962402,1.6544764041900635,1.7164764404296875,13,rahil
c,0.2851998805999756,0.10663986206054688,1.8330364227294922,1.939676284790039,14,rahil
a,0.2460191249847412,0.1488029956817627,1.9302525520324707,2.0790555477142334,15,rahil
s,0.24948859214782715,0.0982060432434082,2.0815351009368896,2.179741144180298,16,rahil
e,0.29229736328125,0.08030366897583008,2.2935287952423096,2.3738324642181396,17,rahil
4,0,0.0714254379272461,0,0.0714254379272461,0,rahil
w,0.25493836402893066,0.10546612739562988,0.14947223663330078,0.25493836402893066,1,rahil
o,0.2382206916809082,0.08161115646362305,0.30608177185058594,0.387692928314209,2,rahil
r,0.13767504692077637,0.07292890548706055,0.37082791328430176,0.4437568187713623,3,rahil
d,0.2914245128631592,0.1632382869720459,0.49901413917541504,0.6622524261474609,4,rahil
s,0.19002008438110352,0.14387059211730957,0.545163631439209,0.6890342235565186,5,rahil
a,0.22964119911193848,0.12406730651855469,0.6507375240325928,0.7748048305511475,6,rahil
l,0.18940186500549316,0.055237770080566406,0.7849016189575195,0.8401393890380859,7,rahil
l,0.20691394805908203,0.05235576629638672,0.9394598007202148,0.9918155670166016,8,rahil
l,0.20377683639526367,0.07165288925170898,1.0715837478637695,1.1432366371154785,9,rahil
o,0.2592506408691406,0.06212568283081055,1.2687087059020996,1.3308343887329102,10,rahil
w,0.21205878257751465,0.13040447235107422,1.35036301612854,1.4807674884796143,11,rahil
e,0.18304944038391113,0.09534478187561035,1.4380676746368408,1.5334124565124512,12,rahil
r,0.25960302352905273,0.07857680320739746,1.619093894958496,1.6976706981658936,13,rahil
c,0.3015933036804199,0.13557744026184082,1.7851097583770752,1.920687198638916,14,rahil
a,0.2952587604522705,0.19249892234802246,1.8878695964813232,2.0803685188293457,15,rahil
s,0.310762882232666,0.1089329719543457,2.0896995067596436,2.1986324787139893,16,rahil
e,0.3012728691101074,0.0748283863067627,2.3161439895629883,2.390972375869751,17,rahil
4,0,0.06938958168029785,0,0.06938958168029785,0,rahil
w,0.254016637802124,0.1110074520111084,0.14300918579101562,0.254016637802124,1,rahil
o,0.22708654403686523,0.0841522216796875,0.28594350814819336,0.37009572982788086,2,rahil
r,0.16726279258728027,0.07518172264099121,0.3780245780944824,0.45320630073547363,3,rahil
d,0.2872002124786377,0.1394662857055664,0.5257585048675537,0.6652247905731201,4,rahil
s,0.16628265380859375,0.1206517219543457,0.5713894367218018,0.6920411586761475,5,rahil
a,0.19942045211791992,0.10865139961242676,0.6621584892272949,0.7708098888397217,6,rahil
l,0.20719456672668457,0.05548548698425293,0.8138675689697266,0.8693530559539795,7,rahil
l,0.20701336860656738,0.05520009994506836,0.9656808376312256,1.020880937576294,8,rahil
l,0.19805026054382324,0.06510543823242188,1.098625659942627,1.1637310981750488,9,rahil
o,0.22713732719421387,0.061942100524902344,1.2638208866119385,1.3257629871368408,10,rahil
w,0.1884922981262207,0.12406516075134277,1.3282480239868164,1.4523131847381592,11,rahil
e,0.17392420768737793,0.0823521614074707,1.4198200702667236,1.5021722316741943,12,rahil
r,0.2281806468963623,0.05577826499938965,1.5922224521636963,1.648000717163086,13,rahil
c,0.24546194076538086,0.09605288505554199,1.7416315078735352,1.8376843929290771,14,rahil
a,0.21796917915344238,0.1283252239227295,1.831275463104248,1.9596006870269775,15,rahil
s,0.23895263671875,0.09247660636901855,1.9777514934539795,2.070228099822998,16,rahil
e,0.26542115211486816,0.0650937557220459,2.1780788898468018,2.2431726455688477,17,rahil
4,0,0.0688323974609375,0,0.0688323974609375,0,rahil
w,0.26941442489624023,0.11896872520446777,0.15044569969177246,0.26941442489624023,1,rahil
o,0.2084636688232422,0.0785837173461914,0.28032565116882324,0.35890936851501465,2,rahil
r,0.15995383262634277,0.07888364791870117,0.36139583587646484,0.440279483795166,3,rahil
d,0.2911965847015381,0.15967130661010742,0.4929211139678955,0.6525924205780029,4,rahil
s,0.1858682632446289,0.11930608749389648,0.5594832897186279,0.6787893772125244,5,rahil
a,0.20126652717590332,0.11781501770019531,0.6429347991943359,0.7607498168945312,6,rahil
l,0.22197866439819336,0.06944417953491211,0.7954692840576172,0.8649134635925293,7,rahil
l,0.2244431972503662,0.06572246551513672,0.9541900157928467,1.0199124813079834,8,rahil
l,0.20413541793823242,0.07170963287353516,1.086615800857544,1.158325433731079,9,rahil
o,0.24549174308776855,0.06677722930908203,1.2653303146362305,1.3321075439453125,10,rahil
w,0.21365118026733398,0.1508641242980957,1.3281173706054688,1.4789814949035645,11,rahil
e,0.19974446296691895,0.0913550853729248,1.436506748199463,1.5278618335723877,12,rahil
r,0.24912023544311523,0.05830097198486328,1.6273260116577148,1.6856269836425781,13,rahil
c,0.24734020233154297,0.0952763557434082,1.7793898582458496,1.8746662139892578,14,rahil
a,0.2006089687347412,0.11425900459289551,1.8657398223876953,1.9799988269805908,15,rahil
s,0.2142641544342041,0.09554123878479004,1.9844627380371094,2.0800039768218994,16,rahil
e,0.2748863697052002,0.07680153846740723,2.1825475692749023,2.2593491077423096,17,rahil
4,0,0.0649726390838623,0,0.0649726390838623,0,rahil
w,0.2999122142791748,0.11524105072021484,0.18467116355895996,0.2999122142791748,1,rahil
o,0.21994614601135254,0.11115288734436035,0.29346442222595215,0.4046173095703125,2,rahil
r,0.20262360572814941,0.09494519233703613,0.40114283561706543,0.49608802795410156,3,rahil
d,0.3357853889465332,0.16819500923156738,0.5687332153320312,0.7369282245635986,4,rahil
s,0.20185375213623047,0.13048934936523438,0.6400976181030273,0.7705869674682617,5,rahil
a,0.2121124267578125,0.08509707450866699,0.7671129703521729,0.8522100448608398,6,rahil
l,0.17081737518310547,0.05549168586730957,0.8824386596679688,0.9379303455352783,7,rahil
l,0.21403026580810547,0.05859518051147461,1.0378737449645996,1.0964689254760742,8,rahil
l,0.21428656578063965,0.06534814834594727,1.186812162399292,1.2521603107452393,9,rahil
o,0.2521233558654785,0.0650339126586914,1.373901605606079,1.4389355182647705,10,rahil
w,0.211883544921875,0.1244349479675293,1.4613502025604248,1.585785150527954,11,rahil
e,0.1725935935974121,0.08139181137084961,1.5525519847869873,1.633943796157837,12,rahil
r,0.2300426959991455,0.06870722770690918,1.7138874530792236,1.7825946807861328,13,rahil
c,0.2380208969116211,0.07224154472351074,1.879666805267334,1.9519083499908447,14,rahil
a,0.18068313598632812,0.12828278541564941,1.9320671558380127,2.060349941253662,15,rahil
s,0.23443317413330078,0.07858467102050781,2.0879156589508057,2.1665003299713135,16,rahil
e,0.24384784698486328,0.05608177185058594,2.275681734085083,2.331763505935669,17,rahil
4,0,0.04546165466308594,0,0.04546165466308594,0,rahil
w,0.31110477447509766,0.11021041870117188,0.20089435577392578,0.31110477447509766,1,rahil
o,0.252704381942749,0.07939410209655762,0.3742046356201172,0.4535987377166748,2,rahil
r,0.17506647109985352,0.07539868354797363,0.47387242317199707,0.5492711067199707,3,rahil
d,0.37046194076538086,0.19265174865722656,0.6516826152801514,0.8443343639373779,4,rahil
s,0.23239994049072266,0.14478802680969238,0.7392945289611816,0.884082555770874,5,rahil
a,0.24355292320251465,0.12113475799560547,0.8617126941680908,0.9828474521636963,6,rahil
l,0.20128583908081055,0.06847119331359863,0.9945273399353027,1.0629985332489014,7,rahil
l,0.21332788467407227,0.04805803298950195,1.159797191619873,1.207855224609375,8,rahil
l,0.2066023349761963,0.08164787292480469,1.2847516536712646,1.3663995265960693,9,rahil
o,0.26427340507507324,0.06842207908630371,1.4806029796600342,1.549025058746338,10,rahil
w,0.21721673011779785,0.11804652214050293,1.579773187637329,1.697819709777832,11,rahil
e,0.14433932304382324,0.06894874572753906,1.6551637649536133,1.7241125106811523,12,rahil
r,0.23413419723510742,0.07048511505126953,1.8188128471374512,1.8892979621887207,13,rahil
c,0.2828943729400635,0.09839868545532227,2.0033085346221924,2.1017072200775146,14,rahil
a,0.26174497604370117,0.16086626052856445,2.104187250137329,2.2650535106658936,15,rahil
s,0.2572176456451416,0.09184718132019043,2.2695577144622803,2.3614048957824707,16,rahil
e,0.27251768112182617,0.06863260269165039,2.473442792892456,2.5420753955841064,17,rahil
4,0,0.058527469635009766,0,0.058527469635009766,0,rahil
w,0.3065216541290283,0.12541866302490234,0.18110299110412598,0.3065216541290283,1,rahil
o,0.23933720588684082,0.10746502876281738,0.3129751682281494,0.4204401969909668,2,rahil
r,0.16403627395629883,0.06946611404418945,0.4075453281402588,0.47701144218444824,3,rahil
d,0.35846853256225586,0.17762517929077148,0.5883886814117432,0.7660138607025146,4,rahil
s,0.19439983367919922,0.1421341896057129,0.6406543254852295,0.7827885150909424,5,rahil
a,0.2373976707458496,0.13106870651245117,0.7469832897186279,0.8780519962310791,6,rahil
l,0.24439477920532227,0.06192278861999512,0.9291174411773682,0.9913780689239502,7,rahil
l,0.21463370323181152,0.050392866134643555,1.093696117401123,1.1440889835357666,8,rahil
l,0.18693995475769043,0.06915831565856934,1.2114777565002441,1.2806360721588135,9,rahil
o,0.2345132827758789,0.07979702949523926,1.3661940097808838,1.445991039276123,10,rahil
w,0.22288990020751953,0.1500411033630371,1.4390428066253662,1.5890839099884033,11,rahil
e,0.21149754524230957,0.09746670722961426,1.5530736446380615,1.651064157485962,12,rahil
r,0.23962855339050293,0.051483869552612305,1.7412183284759521,1.7927021980285645,13,rahil
c,0.2559659481048584,0.10515046119689941,1.8920338153839111,1.9971842765808105,14,rahil
a,0.2477102279663086,0.15851926803588867,1.981224775314331,2.1397440433502197,15,rahil
s,0.25409674644470215,0.10904455184936523,2.126276969909668,2.235321521759033,16,rahil
e,0.30176782608032227,0.09211373329162598,2.3359310626983643,2.4280447959899902,17,rahil
4,0,0.0751485824584961,0,0.0751485824584961,0,rahil
w,0.2887439727783203,0.13749265670776367,0.15125131607055664,0.2887439727783203,1,rahil
o,0.2334761619567871,0.09400033950805664,0.2907271385192871,0.38472747802734375,2,rahil
r,0.205122709274292,0.11410045623779297,0.38174939155578613,0.4958498477935791,3,rahil
d,0.3715503215789795,0.20883893966674805,0.5444607734680176,0.7532997131347656,4,rahil
s,0.27852964401245117,0.18947815895080566,0.6335122585296631,0.8229904174804688,5,rahil
a,0.2713470458984375,0.1374213695526123,0.7674379348754883,0.9048593044281006,6,rahil
l,0.23392343521118164,0.06663393974304199,0.9347274303436279,1.00136137008667,7,rahil
l,0.23673105239868164,0.05563068389892578,1.1158277988433838,1.1714584827423096,8,rahil
l,0.23145771026611328,0.08200263977050781,1.2652828693389893,1.347285509109497,9,rahil
o,0.2739427089691162,0.07948493957519531,1.4597406387329102,1.5392255783081055,10,rahil
w,0.2570347785949707,0.18101930618286133,1.5357561111450195,1.7167754173278809,11,rahil
e,0.22070026397705078,0.10200238227844238,1.654453992843628,1.7564563751220703,12,rahil
r,0.2545032501220703,0.06252312660217285,1.8464341163635254,1.9089572429656982,13,rahil
c,0.2551116943359375,0.09244227409362793,2.009103536605835,2.101545810699463,14,rahil
a,0.2547318935394287,0.18582773208618164,2.078007698059082,2.2638354301452637,15,rahil
s,0.27492403984069824,0.09513735771179199,2.2577943801879883,2.3529317378997803,16,rahil
e,0.27207398414611816,0.07905292510986328,2.450815439224243,2.5298683643341064,17,rahil
4,0,0.0946507453918457,0,0.0946507453918457,0,rahil
w,0.28881239891052246,0.11518406867980957,0.1736283302307129,0.28881239891052246,1,rahil
o,0.21487951278686523,0.08878445625305176,0.29972338676452637,0.3890047073364258,2,rahil
r,0.15849757194519043,0.08608198165893555,0.37213897705078125,0.4582209587097168,3,rahil
d,0.3248884677886963,0.17010045051574707,0.5269269943237305,0.6970274448394775,4,rahil
s,0.2532188892364502,0.17191100120544434,0.6082348823547363,0.7801458835601807,5,rahil
a,0.24410438537597656,0.12503862380981445,0.7273006439208984,0.8523392677307129,6,rahil
l,0.20531129837036133,0.07151484489440918,0.8610970973968506,0.9326119422912598,7,rahil
l,0.2412879467010498,0.05869102478027344,1.043694019317627,1.1023850440979004,8,rahil
l,0.19356179237365723,0.06523013114929199,1.1720256805419922,1.2372558116912842,9,rahil
o,0.23427939414978027,0.07861542701721191,1.3276896476745605,1.4063050746917725,10,rahil
w,0.17796015739440918,0.10517692565917969,1.40047287940979,1.5056498050689697,11,rahil
e,0.1441338062286377,0.06485629081726074,1.479750394821167,1.5446066856384277,12,rahil
r,0.2137906551361084,0.048665523529052734,1.6448755264282227,1.6935410499572754,13,rahil
c,0.24552035331726074,0.06613683700561523,1.8242590427398682,1.8903958797454834,14,rahil
a,0.2200930118560791,0.15990734100341797,1.8844447135925293,2.0443520545959473,15,rahil
s,0.262662410736084,0.08291316032409668,2.0641939640045166,2.1471071243286133,16,rahil
e,0.26258015632629395,0.07158136367797852,2.255192756652832,2.3267741203308105,17,rahil
4,0,0.10846829414367676,0,0.10846829414367676,0,rahil
w,0.3187375068664551,0.10433006286621094,0.21440744400024414,0.3187375068664551,1,rahil
o,0.19807028770446777,0.0857706069946289,0.326707124710083,0.4124777317047119,2,rahil
r,0.22143197059631348,0.11779952049255371,0.4303395748138428,0.5481390953063965,3,rahil
d,0.3421339988708496,0.1504528522491455,0.6220207214355469,0.7724735736846924,4,rahil
s,0.22361350059509277,0.16748809814453125,0.6781461238861084,0.8457071781158447,5,rahil
a,0.25307154655456543,0.12498140335083008,0.8062362670898438,0.9312176704406738,6,rahil
l,0.22815847396850586,0.08848428726196289,0.9459104537963867,1.0343947410583496,7,rahil
l,0.24931907653808594,0.055552005767822266,1.1396775245666504,1.1952295303344727,8,rahil
l,0.21449518203735352,0.07468795776367188,1.279484748840332,1.354172706604004,9,rahil
o,0.25093507766723633,0.0696873664855957,1.4607324600219727,1.5304198265075684,10,rahil
w,0.21674418449401855,0.14110732078552246,1.5363693237304688,1.6774766445159912,11,rahil
e,0.18712782859802246,0.0852506160736084,1.6382465362548828,1.7234971523284912,12,rahil
r,0.24248886108398438,0.06244039535522461,1.8182950019836426,1.8807353973388672,13,rahil
c,0.26099228858947754,0.09540605545043945,1.9838812351226807,2.07928729057312,14,rahil
a,0.20465493202209473,0.1321721076965332,2.056364059448242,2.1885361671447754,15,rahil
s,0.25795674324035645,0.09770631790161133,2.2166144847869873,2.3143208026885986,16,rahil
e,0.25791358947753906,0.07539176940917969,2.3991363048553467,2.4745280742645264,17,rahil
4,0,0.07454395294189453,0,0.07454395294189453,0,rahil
w,0.28850507736206055,0.12263631820678711,0.16586875915527344,0.28850507736206055,1,rahil
o,0.25189733505249023,0.09242749214172363,0.32533860206604004,0.41776609420776367,2,rahil
r,0.18487834930419922,0.10832548141479492,0.40189146995544434,0.5102169513702393,3,rahil
d,0.3494594097137451,0.1596086025238037,0.5917422771453857,0.7513508796691895,4,rahil
s,0.2090930938720703,0.1500685214996338,0.6507668495178223,0.800835371017456,5,rahil
a,0.23901057243347168,0.12473511695861816,0.7650423049926758,0.889777421951294,6,rahil
l,0.20006752014160156,0.06542181968688965,0.8996880054473877,0.9651098251342773,7,rahil
l,0.22435975074768066,0.0573427677154541,1.0667049884796143,1.1240477561950684,8,rahil
l,0.20498299598693848,0.08165907859802246,1.1900289058685303,1.2716879844665527,9,rahil
o,0.23965740203857422,0.05782675743103027,1.3718595504760742,1.4296863079071045,10,rahil
w,0.18309283256530762,0.1217947006225586,1.4331576824188232,1.5549523830413818,11,rahil
e,0.18775200843811035,0.09519243240356445,1.5257172584533691,1.6209096908569336,12,rahil
r,0.26712632179260254,0.05547308921813965,1.737370491027832,1.7928435802459717,13,rahil
c,0.298755407333374,0.12607288360595703,1.910053014755249,2.036125898361206,14,rahil
a,0.28225111961364746,0.18964886665344238,2.002655267715454,2.1923041343688965,15,rahil
s,0.29161691665649414,0.09899735450744629,2.195274829864502,2.2942721843719482,16,rahil
e,0.2707357406616211,0.07831764221191406,2.387692928314209,2.466010570526123,17,rahil
4,0,0.059784889221191406,0,0.059784889221191406,0,rahil
w,0.26625776290893555,0.11847758293151855,0.147780179977417,0.26625776290893555,1,rahil
o,0.2070598602294922,0.05720949172973633,0.29763054847717285,0.3548400402069092,2,rahil
r,0.18335771560668945,0.1063086986541748,0.3746795654296875,0.4809882640838623,3,rahil
d,0.3313605785369873,0.16124463081359863,0.5447955131530762,0.7060401439666748,4,rahil
s,0.2278273105621338,0.13861322402954102,0.634009599685669,0.77262282371521,5,rahil
a,0.2502598762512207,0.14742207527160645,0.7368474006652832,0.8842694759368896,6,rahil
l,0.2407674789428711,0.07174515724182129,0.905869722366333,0.9776148796081543,7,rahil
l,0.22389984130859375,0.052583932876586914,1.0771856307983398,1.1297695636749268,8,rahil
l,0.20700526237487793,0.06554555892944336,1.2186453342437744,1.2841908931732178,9,rahil
o,0.2349691390991211,0.06728148460388184,1.3863329887390137,1.4536144733428955,10,rahil
w,0.23346734046936035,0.15462279319763184,1.4651775360107422,1.619800329208374,11,rahil
e,0.223921537399292,0.1052858829498291,1.583813190460205,1.6890990734100342,12,rahil
r,0.26962828636169434,0.07274436950683594,1.7806971073150635,1.8534414768218994,13,rahil
c,0.3309192657470703,0.16483831405639648,1.9467780590057373,2.111616373062134,14,rahil
a,0.2981264591217041,0.1793684959411621,2.0655360221862793,2.2449045181274414,15,rahil
s,0.29273128509521484,0.11683177947998047,2.2414355278015137,2.358267307281494,16,rahil
e,0.30959558486938477,0.11478543281555176,2.4362456798553467,2.5510311126708984,17,rahil
4,0,0.09096407890319824,0,0.09096407890319824,0,rahil
w,0.265261173248291,0.08825421333312988,0.17700695991516113,0.265261173248291,1,rahil
o,0.21552467346191406,0.07636356353759766,0.31616806983947754,0.3925316333770752,2,rahil
r,0.17804861068725586,0.08928489685058594,0.40493178367614746,0.4942166805267334,3,rahil
d,0.3442251682281494,0.19936800003051758,0.5497889518737793,0.7491569519042969,4,rahil
s,0.22268104553222656,0.13888144493103027,0.6335885524749756,0.7724699974060059,5,rahil
a,0.24859404563903809,0.13897705078125,0.7432055473327637,0.8821825981140137,6,rahil
l,0.21613383293151855,0.06919050216674805,0.8901488780975342,0.9593393802642822,7,rahil
l,0.23254704475402832,0.06503915786743164,1.0576567649841309,1.1226959228515625,8,rahil
l,0.21939992904663086,0.06549787521362305,1.2115588188171387,1.2770566940307617,9,rahil
o,0.2481400966644287,0.06454634666442871,1.3951525688171387,1.4596989154815674,10,rahil
w,0.2263813018798828,0.15886545181274414,1.4626684188842773,1.6215338706970215,11,rahil
e,0.21906542778015137,0.10567069053649902,1.5760631561279297,1.6817338466644287,12,rahil
r,0.26051926612854004,0.05962848663330078,1.776953935623169,1.8365824222564697,13,rahil
c,0.26196956634521484,0.09665155410766602,1.9422719478607178,2.038923501968384,14,rahil
a,0.24469304084777832,0.15300464630126953,2.0339603424072266,2.186964988708496,15,rahil
s,0.24953460693359375,0.08813261985778809,2.1953623294830322,2.2834949493408203,16,rahil
e,0.2757747173309326,0.06836771965026855,2.4027693271636963,2.471137046813965,17,rahil
4,0,0.06605958938598633,0,0.06605958938598633,0,rahil
w,0.2965869903564453,0.13466978073120117,0.16191720962524414,0.2965869903564453,1,rahil
o,0.18453121185302734,0.07569146156311035,0.27075695991516113,0.3464484214782715,2,rahil
r,0.22780084609985352,0.1252577304840088,0.37330007553100586,0.49855780601501465,3,rahil
d,0.36496710777282715,0.1728062629699707,0.5654609203338623,0.738267183303833,4,rahil
s,0.18548583984375,0.139451265335083,0.6114954948425293,0.7509467601776123,5,rahil
a,0.2251589298248291,0.12766361236572266,0.7089908123016357,0.8366544246673584,6,rahil
l,0.22171902656555176,0.0725548267364502,0.8581550121307373,0.9307098388671875,7,rahil
l,0.22620463371276855,0.06196093559265137,1.0223987102508545,1.0843596458435059,8,rahil
l,0.20111703872680664,0.06783127784729004,1.155684471130371,1.2235157489776611,9,rahil
o,0.23249292373657227,0.08087801933288574,1.3072993755340576,1.3881773948669434,10,rahil
w,0.2108898162841797,0.11241793632507324,1.405771255493164,1.5181891918182373,11,rahil
e,0.13875579833984375,0.0948173999786377,1.4497096538543701,1.5445270538330078,12,rahil
r,0.27036547660827637,0.055130958557128906,1.6649441719055176,1.7200751304626465,13,rahil
c,0.2643265724182129,0.10536360740661621,1.8239071369171143,1.9292707443237305,14,rahil
a,0.2402970790863037,0.13840484619140625,1.9257993698120117,2.064204216003418,15,rahil
s,0.2248072624206543,0.08938360214233398,2.061223030090332,2.150606632232666,16,rahil
e,0.2494063377380371,0.052515268325805664,2.257688283920288,2.310629367828369,17,rahil
